Orthogroup	Duplications (all)	Duplications (50% support)
OG0004057	10	10
OG0004058	9	9
OG0004059	10	10
OG0004060	8	8
OG0004061	11	10
OG0004062	9	9
OG0004063	9	9
OG0004064	10	9
OG0004065	12	11
OG0004066	9	9
OG0004067	14	14
OG0004068	8	8
OG0004069	15	15
OG0004070	10	10
OG0004071	11	11
OG0004072	10	10
OG0004073	12	12
OG0004074	9	9
OG0004075	16	15
OG0004076	11	11
OG0004077	8	8
OG0004078	11	11
OG0004079	12	12
OG0004080	10	10
OG0004081	10	10
OG0004082	11	11
OG0004083	9	9
OG0004084	10	10
OG0004085	12	12
OG0004086	8	8
OG0004087	9	9
OG0004088	9	9
OG0004089	10	10
OG0004090	11	11
OG0004091	11	11
OG0004092	15	12
OG0004093	11	11
OG0004094	13	12
OG0004095	11	11
OG0004096	11	10
OG0004097	11	11
OG0004098	10	10
OG0004099	10	10
OG0004100	8	8
OG0004101	11	11
OG0004102	9	9
OG0004103	9	9
OG0004104	9	7
OG0004105	10	10
OG0004106	9	9
OG0004107	14	14
OG0004108	9	9
OG0004109	9	9
OG0004110	9	9
OG0004111	8	8
OG0004112	11	10
OG0004113	10	10
OG0004114	10	10
OG0004115	9	9
OG0004116	9	9
OG0004117	9	9
OG0004118	9	8
OG0004119	8	8
OG0004120	13	13
OG0004121	10	10
OG0004122	11	11
OG0004123	13	13
OG0004124	10	10
OG0004125	10	10
OG0004126	13	12
OG0004127	12	12
OG0004128	10	10
OG0004129	10	8
OG0004130	11	11
OG0004131	9	9
OG0004132	10	10
OG0004133	11	11
OG0004134	10	10
OG0004135	14	14
OG0004136	16	16
OG0004137	9	9
OG0004138	10	10
OG0004139	11	11
OG0004140	8	8
OG0004141	9	8
OG0004142	8	8
OG0004143	10	10
OG0004144	8	8
OG0004145	12	12
OG0004146	9	9
OG0004147	9	9
OG0004148	9	9
OG0004149	10	10
OG0004150	12	12
OG0004151	8	8
OG0004152	10	10
OG0004153	12	12
OG0004154	13	13
OG0004155	8	8
OG0004156	8	8
OG0004157	10	10
OG0004158	12	12
OG0004159	10	10
OG0004160	9	9
OG0004161	8	8
OG0004162	10	10
OG0004163	10	10
OG0004164	11	11
OG0004165	21	21
OG0004166	10	9
OG0004167	10	10
OG0004168	11	11
OG0004169	10	10
OG0004170	12	12
OG0004171	10	10
OG0004172	12	11
OG0004173	9	9
OG0004174	9	9
OG0004175	13	13
OG0004176	13	13
OG0004177	17	15
OG0004178	13	12
OG0004179	25	25
OG0004180	15	15
OG0004181	12	9
OG0004182	9	9
OG0004183	14	13
OG0004184	17	16
OG0004185	12	12
OG0004186	10	10
OG0004187	10	10
OG0004188	19	19
OG0004189	16	13
OG0004190	9	9
OG0004191	13	13
OG0004192	10	10
OG0004193	10	10
OG0004194	15	14
OG0004195	14	14
OG0004196	13	13
OG0004197	10	10
OG0004198	11	11
OG0004199	9	9
OG0004200	14	11
OG0004201	9	9
OG0004202	10	10
OG0004203	14	14
OG0004204	14	14
OG0004205	10	8
OG0004206	13	12
OG0004207	13	12
OG0004208	15	15
OG0004209	11	10
OG0004210	15	15
OG0004211	17	17
OG0004212	22	22
OG0004213	15	15
OG0004214	15	15
OG0004215	9	9
OG0004216	14	11
OG0004217	11	11
OG0004218	16	16
OG0004219	14	13
OG0004220	11	11
OG0004221	11	11
OG0004222	12	12
OG0004223	15	15
OG0004224	11	11
OG0004225	17	16
OG0004226	13	11
OG0004227	13	12
OG0004228	10	8
OG0004229	10	10
OG0004230	13	13
OG0004231	10	10
OG0004232	14	14
OG0004233	15	15
OG0004234	9	8
OG0004235	10	10
OG0004236	8	8
OG0004237	13	11
OG0004238	17	17
OG0004239	18	18
OG0004240	23	23
OG0004241	18	18
OG0004242	14	13
OG0004243	7	3
OG0004244	8	8
OG0004245	10	10
OG0004246	10	10
OG0004247	7	7
OG0004248	15	15
OG0004249	9	9
OG0004250	8	8
OG0004251	9	9
OG0004252	14	14
OG0004253	11	11
OG0004254	12	11
OG0004255	9	9
OG0004256	7	7
OG0004257	9	9
OG0004258	9	9
OG0004259	11	10
OG0004260	10	10
OG0004261	11	11
OG0004262	15	15
OG0004263	10	10
OG0004264	10	10
OG0004265	10	9
OG0004266	7	7
OG0004267	9	9
OG0004268	15	11
OG0004269	9	9
OG0004270	9	9
OG0004271	9	9
OG0004272	12	12
OG0004273	11	11
OG0004274	9	9
OG0004275	7	7
OG0004276	8	8
OG0004277	10	10
OG0004278	14	14
OG0004279	10	10
OG0004280	8	8
OG0004281	8	7
OG0004282	9	9
OG0004283	9	9
OG0004284	11	11
OG0004285	12	10
OG0004286	8	8
OG0004287	10	10
OG0004288	8	8
OG0004289	9	9
OG0004290	10	10
OG0004291	9	9
OG0004292	11	11
OG0004293	10	10
OG0004294	11	11
OG0004295	10	10
OG0004296	10	10
OG0004297	9	9
OG0004298	10	10
OG0004299	12	12
OG0004300	14	14
OG0004301	12	10
OG0004302	14	14
OG0004303	8	8
OG0004304	11	11
OG0004305	8	8
OG0004306	8	8
OG0004307	8	8
OG0004308	9	9
OG0004309	10	10
OG0004310	10	10
OG0004311	11	11
OG0004312	11	11
OG0004313	12	10
OG0004314	9	9
OG0004315	11	10
OG0004316	8	8
OG0004317	8	8
OG0004318	10	10
OG0004319	9	9
OG0004320	9	9
OG0004321	9	9
OG0004322	9	9
OG0004323	15	15
OG0004324	14	14
OG0004325	11	9
OG0004326	7	6
OG0004327	11	11
OG0004328	12	12
OG0004329	8	7
OG0004330	11	11
OG0004331	8	8
OG0004332	8	8
OG0004333	9	9
OG0004334	9	9
OG0004335	7	7
OG0004336	10	10
OG0004337	10	9
OG0004338	10	10
OG0004339	11	11
OG0004340	12	12
OG0004341	15	15
OG0004342	16	15
OG0004343	9	9
OG0004344	10	10
OG0004345	11	11
OG0004346	15	15
OG0004347	14	13
OG0004348	11	11
OG0004349	8	8
OG0004350	14	13
OG0004351	7	7
OG0004352	10	10
OG0004353	9	9
OG0004354	20	17
OG0004355	10	10
OG0004356	9	9
OG0004357	12	11
OG0004358	10	10
OG0004359	9	7
OG0004360	11	11
OG0004361	9	9
OG0004362	10	10
OG0004363	9	9
OG0004364	10	10
OG0004365	10	10
OG0004366	8	8
OG0004367	10	10
OG0004368	9	9
OG0004369	9	9
OG0004370	8	8
OG0004371	10	10
OG0004372	16	13
OG0004373	14	14
OG0004374	10	10
OG0004375	10	10
OG0004376	10	10
OG0004377	15	15
OG0004378	16	16
OG0004379	7	7
OG0004380	10	10
OG0004381	9	9
OG0004382	9	9
OG0004383	13	13
OG0004384	12	12
OG0004385	10	10
OG0004386	9	9
OG0004387	12	12
OG0004388	9	7
OG0004389	11	11
OG0004390	11	11
OG0004391	9	9
OG0004392	10	10
OG0004393	8	8
OG0004394	10	10
OG0004395	10	10
OG0004396	15	11
OG0004397	10	10
OG0004398	9	9
OG0004399	12	11
OG0004400	14	14
OG0004401	8	8
OG0004402	13	13
OG0004403	9	9
OG0004404	9	9
OG0004405	12	12
OG0004406	9	9
OG0004407	11	11
OG0004408	8	7
OG0004409	8	8
OG0004410	12	10
OG0004411	9	9
OG0004412	8	8
OG0004413	10	10
OG0004414	14	14
OG0004415	8	8
OG0004416	12	12
OG0004417	9	9
OG0004418	9	9
OG0004419	11	11
OG0004420	10	10
OG0004421	8	8
OG0004422	9	9
OG0004423	7	7
OG0004424	9	9
OG0004425	8	8
OG0004426	7	7
OG0004427	12	12
OG0004428	11	11
OG0004429	9	8
OG0004430	11	11
OG0004431	10	10
OG0004432	9	9
OG0004433	15	11
OG0004434	9	9
OG0004435	16	15
OG0004436	8	8
OG0004437	8	8
OG0004438	10	10
OG0004439	10	10
OG0004440	10	10
OG0004441	9	9
OG0004442	13	12
OG0004443	10	10
OG0004444	8	8
OG0004445	9	9
OG0004446	11	11
OG0004447	8	8
OG0004448	14	12
OG0004449	11	11
OG0004450	11	11
OG0004451	9	9
OG0004452	9	9
OG0004453	11	10
OG0004454	8	8
OG0004455	9	9
OG0004456	11	11
OG0004457	9	9
OG0004458	10	10
OG0004459	8	8
OG0004460	9	9
OG0004461	13	12
OG0004462	12	12
OG0004463	10	10
OG0004464	8	8
OG0004465	8	8
OG0004466	8	8
OG0004467	10	10
OG0004468	9	9
OG0004469	9	9
OG0004470	9	9
OG0004471	11	10
OG0004472	13	13
OG0004473	10	10
OG0004474	7	7
OG0004475	8	8
OG0004476	13	13
OG0004477	9	9
OG0004478	8	8
OG0004479	10	10
OG0004480	8	8
OG0004481	10	9
OG0004482	8	8
OG0004483	8	8
OG0004484	8	8
OG0004485	10	10
OG0004486	7	7
OG0004487	11	11
OG0004488	9	9
OG0004489	16	10
OG0004490	13	5
OG0004491	16	16
OG0004492	13	13
OG0004493	9	9
OG0004494	9	9
OG0004495	14	14
OG0004496	12	12
OG0004497	15	13
OG0004498	10	10
OG0004499	8	8
OG0004500	10	9
OG0004501	12	12
OG0004502	12	12
OG0004503	9	9
OG0004504	10	9
OG0004505	11	11
OG0004506	9	9
OG0004507	10	9
OG0004508	14	14
OG0004509	19	19
OG0004510	12	12
OG0004511	16	16
OG0004512	15	14
OG0004513	15	13
OG0004514	13	12
OG0004515	24	24
OG0004516	12	11
OG0004517	9	9
OG0004518	19	18
OG0004519	16	16
OG0004520	10	10
OG0004521	15	14
OG0004522	11	11
OG0004523	12	12
OG0004524	11	10
OG0004525	16	16
OG0004526	9	9
OG0004527	10	10
OG0004528	15	15
OG0004529	13	13
OG0004530	12	12
OG0004531	13	13
OG0004532	12	12
OG0004533	14	14
OG0004534	13	13
OG0004535	9	9
OG0004536	10	10
OG0004537	13	13
OG0004538	13	12
OG0004539	14	12
OG0004540	12	12
OG0004541	11	10
OG0004542	12	12
OG0004543	14	13
OG0004544	13	13
OG0004545	9	9
OG0004546	8	8
OG0004547	10	10
OG0004548	15	15
OG0004549	15	15
OG0004550	16	16
OG0004551	15	14
OG0004552	13	11
OG0004553	12	12
OG0004554	9	9
OG0004555	9	9
OG0004556	8	8
OG0004557	13	13
OG0004558	12	12
OG0004559	10	10
OG0004560	13	13
OG0004561	10	10
OG0004562	16	16
OG0004563	14	12
OG0004564	16	13
OG0004565	10	10
OG0004566	10	10
OG0004567	11	11
OG0004568	9	9
OG0004569	17	17
OG0004570	15	15
OG0004571	20	19
OG0004572	11	11
OG0004573	10	10
OG0004574	11	11
OG0004575	7	7
OG0004576	12	10
OG0004577	8	8
OG0004578	7	7
OG0004579	11	10
OG0004580	9	9
OG0004581	8	8
OG0004582	14	14
OG0004583	16	13
OG0004584	10	10
OG0004585	12	11
OG0004586	12	12
OG0004587	8	8
OG0004588	13	13
OG0004589	14	14
OG0004590	10	10
OG0004591	8	7
OG0004592	8	8
OG0004593	11	11
OG0004594	10	10
OG0004595	12	12
OG0004596	8	8
OG0004597	9	7
OG0004598	11	11
OG0004599	12	11
OG0004600	15	15
OG0004601	8	8
OG0004602	14	14
OG0004603	10	10
OG0004604	10	8
OG0004605	9	9
OG0004606	6	6
OG0004607	8	8
OG0004608	9	8
OG0004609	10	10
OG0004610	9	9
OG0004611	9	9
OG0004612	8	8
OG0004613	9	9
OG0004614	6	6
OG0004615	9	9
OG0004616	7	7
OG0004617	10	10
OG0004618	11	11
OG0004619	9	9
OG0004620	23	23
OG0004621	9	7
OG0004622	11	11
OG0004623	10	10
OG0004624	3	2
OG0004625	7	7
OG0004626	11	10
OG0004627	9	9
OG0004628	9	7
OG0004629	12	12
OG0004630	10	10
OG0004631	11	11
OG0004632	10	9
OG0004633	9	9
OG0004634	11	11
OG0004635	13	13
OG0004636	9	9
OG0004637	13	12
OG0004638	12	12
OG0004639	15	15
OG0004640	7	7
OG0004641	9	8
OG0004642	9	9
OG0004643	10	10
OG0004644	7	7
OG0004645	11	11
OG0004646	9	9
OG0004647	10	10
OG0004648	10	10
OG0004649	8	8
OG0004650	11	11
OG0004651	12	12
OG0004652	11	11
OG0004653	9	9
OG0004654	10	10
OG0004655	9	9
OG0004656	10	7
OG0004657	13	12
OG0004658	8	8
OG0004659	10	10
OG0004660	7	7
OG0004661	8	8
OG0004662	9	9
OG0004663	12	12
OG0004664	8	8
OG0004665	13	13
OG0004666	8	8
OG0004667	13	11
OG0004668	12	12
OG0004669	10	10
OG0004670	9	9
OG0004671	12	12
OG0004672	8	8
OG0004673	9	9
OG0004674	11	11
OG0004675	7	7
OG0004676	9	9
OG0004677	10	9
OG0004678	10	10
OG0004679	10	10
OG0004680	13	13
OG0004681	9	9
OG0004682	9	9
OG0004683	14	14
OG0004684	7	7
OG0004685	10	10
OG0004686	9	9
OG0004687	13	13
OG0004688	10	10
OG0004689	9	9
OG0004690	8	8
OG0004691	11	11
OG0004692	10	10
OG0004693	8	8
OG0004694	10	9
OG0004695	7	7
OG0004696	6	6
OG0004697	12	12
OG0004698	8	8
OG0004699	14	14
OG0004700	11	11
OG0004701	7	7
OG0004702	10	10
OG0004703	12	12
OG0004704	10	10
OG0004705	10	10
OG0004706	9	9
OG0004707	10	10
OG0004708	9	8
OG0004709	11	10
OG0004710	7	6
OG0004711	9	9
OG0004712	9	9
OG0004713	12	10
OG0004714	15	15
OG0004715	9	9
OG0004716	9	9
OG0004717	8	8
OG0004718	10	10
OG0004719	8	8
OG0004720	11	11
OG0004721	11	11
OG0004722	8	8
OG0004723	9	9
OG0004724	8	8
OG0004725	13	13
OG0004726	7	7
OG0004727	8	8
OG0004728	9	8
OG0004729	11	11
OG0004730	8	8
OG0004731	14	14
OG0004732	11	11
OG0004733	11	11
OG0004734	9	9
OG0004735	10	10
OG0004736	7	7
OG0004737	12	12
OG0004738	10	10
OG0004739	9	7
OG0004740	11	10
OG0004741	12	12
OG0004742	9	8
OG0004743	10	10
OG0004744	11	11
OG0004745	14	13
OG0004746	8	8
OG0004747	18	18
OG0004748	10	10
OG0004749	12	12
OG0004750	7	7
OG0004751	9	9
OG0004752	8	8
OG0004753	15	15
OG0004754	13	13
OG0004755	14	14
OG0004756	15	14
OG0004757	8	8
OG0004758	12	11
OG0004759	12	12
OG0004760	12	12
OG0004761	8	8
OG0004762	12	12
OG0004763	7	7
OG0004764	6	5
OG0004765	9	9
OG0004766	12	12
OG0004767	8	8
OG0004768	8	8
OG0004769	9	9
OG0004770	8	8
OG0004771	9	9
OG0004772	9	9
OG0004773	10	10
OG0004774	10	10
OG0004775	10	10
OG0004776	9	9
OG0004777	13	13
OG0004778	11	11
OG0004779	6	6
OG0004780	11	11
OG0004781	8	6
OG0004782	7	7
OG0004783	6	6
OG0004784	8	8
OG0004785	10	9
OG0004786	11	11
OG0004787	9	9
OG0004788	10	10
OG0004789	11	11
OG0004790	11	11
OG0004791	10	10
OG0004792	8	8
OG0004793	7	7
OG0004794	8	8
OG0004795	7	7
OG0004796	8	8
OG0004797	9	9
OG0004798	8	8
OG0004799	8	8
OG0004800	10	9
OG0004801	10	10
OG0004802	9	9
OG0004803	14	14
OG0004804	10	10
OG0004805	7	7
OG0004806	10	9
OG0004807	8	8
OG0004808	12	12
OG0004809	11	8
OG0004810	11	10
OG0004811	8	8
OG0004812	9	9
OG0004813	12	12
OG0004814	20	20
OG0004815	14	14
OG0004816	10	10
OG0004817	8	8
OG0004818	11	10
OG0004819	9	9
OG0004820	11	11
OG0004821	9	9
OG0004822	9	9
OG0004823	8	8
OG0004824	12	11
OG0004825	9	9
OG0004826	15	13
OG0004827	17	13
OG0004828	13	13
OG0004829	9	9
OG0004830	22	22
OG0004831	14	14
OG0004832	21	21
OG0004833	11	11
OG0004834	13	13
OG0004835	10	10
OG0004836	10	10
OG0004837	7	7
OG0004838	16	16
OG0004839	19	19
OG0004840	15	14
OG0004841	10	10
OG0004842	10	10
OG0004843	10	10
OG0004844	14	13
OG0004845	13	13
OG0004846	8	6
OG0004847	11	8
OG0004848	12	12
OG0004849	9	9
OG0004850	9	9
OG0004851	9	9
OG0004852	12	12
OG0004853	10	10
OG0004854	16	16
OG0004855	10	10
OG0004856	9	9
OG0004857	15	15
OG0004858	13	12
OG0004859	17	17
OG0004860	8	8
OG0004861	14	11
OG0004862	10	10
OG0004863	9	9
OG0004864	12	12
OG0004865	12	7
OG0004866	16	14
OG0004867	9	9
OG0004868	15	15
OG0004869	7	7
OG0004870	8	8
OG0004871	15	15
OG0004872	13	13
OG0004873	11	11
OG0004874	18	18
OG0004875	21	21
OG0004876	14	13
OG0004877	14	14
OG0004878	18	18
OG0004879	22	22
OG0004880	15	15
OG0004881	22	22
OG0004882	8	8
OG0004883	9	9
OG0004884	8	8
OG0004885	10	10
OG0004886	8	8
OG0004887	12	12
OG0004888	10	9
OG0004889	8	8
OG0004890	10	10
OG0004891	9	8
OG0004892	10	10
OG0004893	8	8
OG0004894	6	6
OG0004895	10	10
OG0004896	8	8
OG0004897	12	11
OG0004898	6	6
OG0004899	10	10
OG0004900	9	9
OG0004901	9	9
OG0004902	9	8
OG0004903	11	11
OG0004904	10	9
OG0004905	8	8
OG0004906	9	9
OG0004907	8	8
OG0004908	10	10
OG0004909	9	9
OG0004910	14	14
OG0004911	9	9
OG0004912	10	10
OG0004913	11	11
OG0004914	10	8
OG0004915	12	11
OG0004916	8	8
OG0004917	7	7
OG0004918	10	10
OG0004919	11	11
OG0004920	9	9
OG0004921	13	13
OG0004922	9	9
OG0004923	12	11
OG0004924	7	7
OG0004925	7	7
OG0004926	5	5
OG0004927	8	8
OG0004928	8	8
OG0004929	6	6
OG0004930	12	6
OG0004931	9	9
OG0004932	8	8
OG0004933	5	5
OG0004934	10	9
OG0004935	9	9
OG0004936	10	10
OG0004937	11	11
OG0004938	10	9
OG0004939	7	7
OG0004940	12	12
OG0004941	7	7
OG0004942	10	10
OG0004943	12	10
OG0004944	11	11
OG0004945	10	10
OG0004946	10	10
OG0004947	11	11
OG0004948	10	10
OG0004949	13	13
OG0004950	10	10
OG0004951	6	6
OG0004952	9	9
OG0004953	10	10
OG0004954	14	14
OG0004955	9	9
OG0004956	10	10
OG0004957	7	7
OG0004958	12	11
OG0004959	13	13
OG0004960	8	8
OG0004961	10	10
OG0004962	10	9
OG0004963	12	11
OG0004964	8	8
OG0004965	10	9
OG0004966	7	7
OG0004967	14	14
OG0004968	7	7
OG0004969	14	14
OG0004970	14	14
OG0004971	8	6
OG0004972	8	8
OG0004973	13	13
OG0004974	8	8
OG0004975	7	7
OG0004976	13	13
OG0004977	10	10
OG0004978	10	10
OG0004979	6	6
OG0004980	10	10
OG0004981	9	9
OG0004982	10	10
OG0004983	11	11
OG0004984	9	9
OG0004985	8	8
OG0004986	11	10
OG0004987	7	7
OG0004988	10	10
OG0004989	9	9
OG0004990	8	8
OG0004991	9	9
OG0004992	14	13
OG0004993	7	7
OG0004994	10	10
OG0004995	13	13
OG0004996	7	7
OG0004997	12	11
OG0004998	7	7
OG0004999	10	10
OG0005000	11	11
OG0005001	14	14
OG0005002	7	7
OG0005003	7	7
OG0005004	6	6
OG0005005	6	6
OG0005006	9	9
OG0005007	9	9
OG0005008	8	8
OG0005009	14	14
OG0005010	9	9
OG0005011	13	13
OG0005012	12	12
OG0005013	13	13
OG0005014	8	8
OG0005015	6	6
OG0005016	8	8
OG0005017	7	7
OG0005018	6	6
OG0005019	7	7
OG0005020	8	8
OG0005021	10	9
OG0005022	14	14
OG0005023	11	11
OG0005024	8	7
OG0005025	8	8
OG0005026	10	10
OG0005027	8	8
OG0005028	9	9
OG0005029	9	9
OG0005030	9	9
OG0005031	7	5
OG0005032	9	9
OG0005033	11	11
OG0005034	8	8
OG0005035	8	8
OG0005036	9	9
OG0005037	10	9
OG0005038	7	7
OG0005039	7	6
OG0005040	9	9
OG0005041	7	7
OG0005042	12	12
OG0005043	7	6
OG0005044	8	8
OG0005045	10	10
OG0005046	6	6
OG0005047	10	9
OG0005048	7	7
OG0005049	10	10
OG0005050	7	5
OG0005051	11	11
OG0005052	9	9
OG0005053	11	10
OG0005054	11	10
OG0005055	8	8
OG0005056	11	11
OG0005057	9	9
OG0005058	13	12
OG0005059	14	14
OG0005060	11	11
OG0005061	10	10
OG0005062	9	9
OG0005063	13	13
OG0005064	7	7
OG0005065	8	8
OG0005066	8	8
OG0005067	8	8
OG0005068	8	8
OG0005069	10	10
OG0005070	9	9
OG0005071	7	7
OG0005072	7	7
OG0005073	9	9
OG0005074	10	10
OG0005075	11	10
OG0005076	6	6
OG0005077	9	9
OG0005078	7	7
OG0005079	8	8
OG0005080	8	8
OG0005081	7	7
OG0005082	14	14
OG0005083	7	7
OG0005084	13	13
OG0005085	9	9
OG0005086	8	8
OG0005087	10	10
OG0005088	11	11
OG0005089	12	12
OG0005090	7	7
OG0005091	6	5
OG0005092	8	8
OG0005093	6	6
OG0005094	7	7
OG0005095	11	11
OG0005096	11	11
OG0005097	8	8
OG0005098	7	7
OG0005099	9	9
OG0005100	10	10
OG0005101	8	6
OG0005102	10	9
OG0005103	12	11
OG0005104	11	11
OG0005105	9	8
OG0005106	8	8
OG0005107	9	9
OG0005108	15	10
OG0005109	8	8
OG0005110	22	22
OG0005111	10	10
OG0005112	10	10
OG0005113	8	8
OG0005114	11	11
OG0005115	10	10
OG0005116	20	20
OG0005117	13	12
OG0005118	9	9
OG0005119	8	8
OG0005120	8	8
OG0005121	11	11
OG0005122	20	20
OG0005123	10	10
OG0005124	10	10
OG0005125	22	22
OG0005126	6	5
OG0005127	14	14
OG0005128	14	14
OG0005129	10	10
OG0005130	12	12
OG0005131	13	12
OG0005132	10	9
OG0005133	11	10
OG0005134	9	9
OG0005135	11	10
OG0005136	8	8
OG0005137	10	10
OG0005138	7	6
OG0005139	7	7
OG0005140	14	12
OG0005141	7	7
OG0005142	11	9
OG0005143	9	9
OG0005144	18	18
OG0005145	8	8
OG0005146	9	9
OG0005147	11	10
OG0005148	11	11
OG0005149	14	14
OG0005150	9	9
OG0005151	12	11
OG0005152	9	9
OG0005153	15	13
OG0005154	15	14
OG0005155	15	15
OG0005156	7	7
OG0005157	13	13
OG0005158	12	12
OG0005159	19	19
OG0005160	17	17
OG0005161	9	9
OG0005162	13	13
OG0005163	12	12
OG0005164	12	12
OG0005165	11	11
OG0005166	10	10
OG0005167	9	9
OG0005168	11	11
OG0005169	10	10
OG0005170	14	14
OG0005171	14	13
OG0005172	8	8
OG0005173	11	10
OG0005174	14	14
OG0005175	13	13
OG0005176	14	14
OG0005177	9	7
OG0005178	11	8
OG0005179	12	12
OG0005180	12	12
OG0005181	12	12
OG0005182	9	9
OG0005183	13	12
OG0005184	22	22
OG0005185	17	17
OG0005186	17	17
OG0005187	22	22
OG0005188	21	21
OG0005189	19	18
OG0005190	10	7
OG0005191	9	9
OG0005192	6	5
OG0005193	19	19
OG0005194	15	15
OG0005195	8	8
OG0005196	12	12
OG0005197	11	11
OG0005198	8	8
OG0005199	9	9
OG0005200	10	10
OG0005201	6	6
OG0005202	7	7
OG0005203	10	10
OG0005204	11	11
OG0005205	8	8
OG0005206	9	7
OG0005207	11	11
OG0005208	7	7
OG0005209	7	7
OG0005210	9	9
OG0005211	9	9
OG0005212	7	7
OG0005213	8	7
OG0005214	8	7
OG0005215	8	8
OG0005216	7	7
OG0005217	8	8
OG0005218	12	12
OG0005219	20	20
OG0005220	6	6
OG0005221	9	9
OG0005222	7	6
OG0005223	8	8
OG0005224	12	12
OG0005225	12	12
OG0005226	7	7
OG0005227	9	9
OG0005228	12	10
OG0005229	8	8
OG0005230	9	9
OG0005231	7	7
OG0005232	9	9
OG0005233	7	7
OG0005234	13	13
OG0005235	8	8
OG0005236	7	7
OG0005237	12	12
OG0005238	9	9
OG0005239	7	6
OG0005240	14	14
OG0005241	9	9
OG0005242	7	7
OG0005243	11	10
OG0005244	8	7
OG0005245	10	10
OG0005246	10	9
OG0005247	11	9
OG0005248	9	9
OG0005249	9	5
OG0005250	9	9
OG0005251	10	7
OG0005252	9	9
OG0005253	9	9
OG0005254	6	6
OG0005255	11	8
OG0005256	8	8
OG0005257	11	11
OG0005258	12	12
OG0005259	10	10
OG0005260	9	9
OG0005261	9	9
OG0005262	9	9
OG0005263	10	10
OG0005264	9	9
OG0005265	8	8
OG0005266	12	11
OG0005267	10	10
OG0005268	9	9
OG0005269	9	6
OG0005270	8	8
OG0005271	9	9
OG0005272	9	7
OG0005273	11	11
OG0005274	8	8
OG0005275	11	11
OG0005276	6	6
OG0005277	9	9
OG0005278	8	8
OG0005279	12	12
OG0005280	7	7
OG0005281	11	11
OG0005282	9	9
OG0005283	6	6
OG0005284	11	10
OG0005285	8	4
OG0005286	8	8
OG0005287	9	9
OG0005288	9	9
OG0005289	12	12
OG0005290	21	21
OG0005291	8	8
OG0005292	11	11
OG0005293	9	9
OG0005294	12	12
OG0005295	9	8
OG0005296	11	11
OG0005297	9	9
OG0005298	9	9
OG0005299	7	7
OG0005300	11	10
OG0005301	8	7
OG0005302	8	7
OG0005303	7	7
OG0005304	12	12
OG0005305	9	9
OG0005306	8	8
OG0005307	7	7
OG0005308	7	7
OG0005309	8	8
OG0005310	6	6
OG0005311	11	11
OG0005312	9	9
OG0005313	11	11
OG0005314	11	10
OG0005315	6	6
OG0005316	9	8
OG0005317	5	5
OG0005318	8	8
OG0005319	8	8
OG0005320	11	11
OG0005321	7	7
OG0005322	7	7
OG0005323	9	9
OG0005324	6	6
OG0005325	6	6
OG0005326	11	11
OG0005327	8	8
OG0005328	11	11
OG0005329	10	10
OG0005330	9	9
OG0005331	12	12
OG0005332	10	10
OG0005333	10	10
OG0005334	7	7
OG0005335	8	7
OG0005336	8	8
OG0005337	12	12
OG0005338	10	10
OG0005339	7	7
OG0005340	6	6
OG0005341	11	11
OG0005342	14	14
OG0005343	7	7
OG0005344	6	6
OG0005345	8	8
OG0005346	8	8
OG0005347	8	8
OG0005348	11	8
OG0005349	8	8
OG0005350	11	11
OG0005351	9	9
OG0005352	12	12
OG0005353	9	9
OG0005354	7	7
OG0005355	11	11
OG0005356	10	8
OG0005357	7	7
OG0005358	9	9
OG0005359	9	9
OG0005360	12	10
OG0005361	8	8
OG0005362	11	11
OG0005363	9	9
OG0005364	10	9
OG0005365	7	7
OG0005366	7	7
OG0005367	12	12
OG0005368	12	12
OG0005369	8	8
OG0005370	7	7
OG0005371	10	8
OG0005372	8	8
OG0005373	10	9
OG0005374	10	10
OG0005375	11	9
OG0005376	9	9
OG0005377	6	6
OG0005378	10	10
OG0005379	8	8
OG0005380	10	9
OG0005381	8	8
OG0005382	6	4
OG0005383	8	8
OG0005384	9	9
OG0005385	9	9
OG0005386	12	12
OG0005387	13	12
OG0005388	12	12
OG0005389	7	7
OG0005390	21	21
OG0005391	15	15
OG0005392	10	10
OG0005393	8	8
OG0005394	14	12
OG0005395	11	11
OG0005396	9	9
OG0005397	13	13
OG0005398	6	6
OG0005399	17	15
